Create Date,Primary Reference,Status,Weight,Target Ship (Early),Target Ship (Late),Target Delivery (Early),Target Delivery (Late),Origin Code,Origin Name,Origin City,Origin State,Origin Zip,Origin Ctry,Dest Code,Dest City,Dest Name,Dest State,Dest Zip,Dest Ctry,JDE Sales Order Number,JDE Sales Order Type,Brokered SCAC,Cube,Completed Activity Date
3/14/2022 13:25,343264 (BOL),Booked,48737,3/17/2022 0:01,3/17/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371446,ST,,23,3/14/2022
3/14/2022 13:25,343266 (BOL),Booked,47428,3/17/2022 0:01,3/17/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371448,ST,,23,3/14/2022
3/14/2022 13:22,343261 (BOL),Tendered,40981,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,478610,CONCORD,A913,CA,94520,US,60838664,SI,,18,3/14/2022
3/14/2022 13:26,343268 (BOL),Booked,48648,3/18/2022 0:01,3/18/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371451,ST,,24,3/14/2022
3/14/2022 13:26,343269 (BOL),Booked,48648,3/18/2022 0:01,3/18/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371452,ST,,24,3/14/2022
3/14/2022 14:41,343316 (BOL),Booked,41952,3/25/2022 0:01,3/25/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60839775,SI,,23,3/14/2022
3/14/2022 14:41,343317 (BOL),Booked,41952,3/25/2022 0:01,3/25/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60839776,SI,,23,3/14/2022
3/14/2022 12:57,343241 (BOL),Booked,48648,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245581,SURREY,CA WH10,BC,V4N 4E5,CA,30371426,ST,,24,3/19/2022
3/14/2022 12:58,343244 (BOL),Booked,48648,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245581,SURREY,CA WH10,BC,V4N 4E5,CA,30371429,ST,,24,3/19/2022
3/14/2022 12:58,343245 (BOL),Booked,48622,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245581,SURREY,CA WH10,BC,V4N 4E5,CA,30371433,ST,,28,3/19/2022
3/15/2022 11:00,343610 (BOL),Booked,41952,3/28/2022 0:01,3/28/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186692,BILLINGS,A1099,MT,59107,US,60840186,SI,,23,3/15/2022
3/10/2022 12:09,341944 (BOL),Booked,41211,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185972,NEWNAN,A416,GA,30265,US,60837529,SI,,18,3/11/2022
3/10/2022 12:41,341972 (BOL),Tendered,55180,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185535,NORTH YORK,A695,ON,M9L 1V8,CA,30369265,SO,,26,3/14/2022
3/10/2022 13:09,341991 (BOL),Tendered,22624,3/14/2022 0:01,3/14/2022 23:59,3/15/2022 0:01,3/15/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,467445,TRENTON,A1198,ON,K8V 5P4,CA,30369925,SO,,15,3/11/2022
3/10/2022 13:12,341994 (BOL),Booked,37276,3/15/2022 0:01,3/15/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245618,PLT 6,WAITE PARK,MN,56387,US,185419,ZEBULON,A1170,NC,27597,US,60834698,SO,,18,3/10/2022
3/10/2022 13:51,342012 (BOL),Tendered,42382,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60837564,SI,,20,3/13/2022
3/10/2022 14:14,342019 (BOL),Tendered,42382,3/21/2022 0:01,3/21/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60837565,SI,,20,3/13/2022
3/10/2022 14:20,342022 (BOL),Tendered,42382,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60837566,SI,,20,3/13/2022
3/10/2022 14:20,342023 (BOL),Tendered,42382,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60837567,SI,,20,3/13/2022
3/10/2022 14:23,342026 (BOL),Tendered,34726,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185776,QUEBEC,A682,QC,G1M 2V3,CA,30370455,SO,,22,3/15/2022
3/10/2022 14:25,342030 (BOL),Tendered,17554,3/17/2022 0:01,3/17/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185351,SCARBOROUGH,A590,ON,M1L 3X8,CA,30370482,SO,,7,3/14/2022
3/10/2022 14:28,342031 (BOL),Booked,42744,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185005,BRATTLEBORO,A702,VT,5302,US,60785625,SI,,18,3/21/2022
3/10/2022 14:32,342032 (BOL),Tendered,14340,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185607,BRANTFORD,A373,ON,N3T 6H2,CA,30367963,SO,,12,3/14/2022
3/14/2022 14:42,343321 (BOL),Booked,43974,3/26/2022 0:01,3/26/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,186530,DANVILLE,A1051,IL,61834,US,60839771,SO,,18,3/14/2022
3/14/2022 14:43,343323 (BOL),Booked,43412,3/25/2022 0:01,3/25/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,307428,MISSOURI CITY,A75,TX,77489,US,60839772,SO,,21,3/14/2022
3/10/2022 14:35,342038 (BOL),Booked,41345,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,186673,EDMOND,A73,OK,73160,US,60836912,SI,,20,3/10/2022
3/10/2022 14:35,342039 (BOL),Booked,41345,3/19/2022 0:01,3/19/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,186673,EDMOND,A73,OK,73160,US,60836913,SI,,20,3/10/2022
3/10/2022 14:36,342041 (BOL),Booked,42382,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185554,MONROE,A1056,MI,48161,US,60837590,SI,,20,3/11/2022
3/10/2022 14:40,342047 (BOL),Booked,41211,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245579,PLT 6,PLANT CITY,FL,33563,US,185996,HAINES CITY,A412,FL,33845,US,60837574,SO,,18,3/23/2022
3/10/2022 14:41,342048 (BOL),Booked,41211,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245579,PLT 6,PLANT CITY,FL,33563,US,185996,HAINES CITY,A412,FL,33845,US,60837575,SO,,18,3/22/2022
3/10/2022 14:45,342061 (BOL),Booked,48737,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185934,MILTON,A1101,ON,L9T 6Y9,CA,30370693,SO,,23,3/19/2022
3/10/2022 15:23,342071 (BOL),Booked,42382,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185554,MONROE,A1056,MI,48161,US,60837591,SI,,20,3/11/2022
3/10/2022 15:23,342072 (BOL),Booked,42382,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185554,MONROE,A1056,MI,48161,US,60837592,SI,,20,3/11/2022
3/10/2022 15:36,342095 (BOL),Booked,42718,3/16/2022 0:01,3/16/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185550,RICHMOND,A777,VA,23228,US,60837576,SI,,22,3/16/2022
3/14/2022 16:36,343459 (BOL),Booked,43500,3/26/2022 0:01,3/26/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,185841,SAINT PETERS,A788,MO,63376,US,60839827,SO,,19,3/14/2022
3/14/2022 16:59,343476 (BOL),Booked,42380,3/26/2022 0:01,3/26/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,186855,COLUMBUS,A1049,OH,43204,US,60839835,SO,,20,3/14/2022
3/10/2022 16:02,342116 (BOL),Booked,40042,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185022,OTTAWA,A1111,ON,K1G 3W3,CA,30370657,SO,,25,3/14/2022
3/10/2022 16:17,342117 (BOL),Booked,34584,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,186845,QUEBEC,A1012,QC,G1P 4B7,CA,30370714,SO,,19,3/15/2022
3/10/2022 16:29,342118 (BOL),Booked,43493,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245529,PLT 6,LINDEN,NJ,7036,US,185179,BROOKLYN,A9,NY,11237,US,60833035,SO,,23,3/23/2022
3/15/2022 5:37,343526 (BOL),Booked,42588,3/25/2022 0:01,3/25/2022 23:59,3/27/2022 0:01,3/27/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,186452,FORT WORTH,A1050,TX,76115,US,60838319,SO,,24,3/15/2022
3/10/2022 17:28,342145 (BOL),Booked,41862,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185213,ABERDEEN,A660,MD,21001,US,60837681,SI,,20,3/11/2022
3/10/2022 19:07,342160 (BOL),Booked,41910,3/25/2022 0:01,3/25/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,245618,PLT 6,WAITE PARK,MN,56387,US,442108,JESSUP,A466,MD,20794,US,60837634,SO,,22,3/11/2022
3/3/2022 14:38,339194 (BOL),Tendered,43301,3/15/2022 0:01,3/15/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,245590,CALGARY,CA WH11,AB,T2C 4N4,CA,60834140,S9,,21,3/15/2022
3/15/2022 10:19,343571 (BOL),Booked,42380,3/26/2022 0:01,3/26/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,186530,DANVILLE,A1051,IL,61834,US,60839897,SO,,20,3/15/2022
3/15/2022 10:21,343573 (BOL),Booked,25428,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,186530,DANVILLE,A1051,IL,61834,US,60835264,SO,,12,3/15/2022
3/11/2022 7:58,342224 (BOL),Tendered,19030,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,422839,GREENVILLE,A8,SC,29607,US,60837654,SI,,10,3/14/2022
3/11/2022 7:58,342225 (BOL),Tendered,36929,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,316847,DUNN,A470,NC,28334,US,60837655,SI,,19,3/14/2022
3/11/2022 8:48,342237 (BOL),Booked,37815,3/16/2022 0:01,3/16/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245559,PLT 6,BOUCHERVILLE,QC,J4B 1K7,CA,185905,AJAX,A618,ON,L1Z 0B2,CA,30370179,SO,,18,3/11/2022
3/15/2022 12:08,343639 (BOL),Booked,43412,3/23/2022 0:01,3/23/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,186667,WOODBURN,A484,OR,97071,US,60838713,SO,,21,3/15/2022
3/14/2022 12:53,343238 (BOL),Booked,42382,3/25/2022 0:01,3/25/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,245618,WAITE PARK,US WH7,MN,56387,US,60839701,ST,,20,3/14/2022
3/14/2022 12:53,343239 (BOL),Booked,43984,3/21/2022 0:01,3/21/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,245618,WAITE PARK,US WH7,MN,56387,US,60839705,ST,,21,3/21/2022
3/11/2022 9:15,342258 (BOL),Booked,39224,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245559,PLT 6,BOUCHERVILLE,QC,J4B 1K7,CA,185905,AJAX,A618,ON,L1Z 0B2,CA,30370175,SO,,20,3/11/2022
3/11/2022 9:16,342259 (BOL),Booked,36205,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245559,PLT 6,BOUCHERVILLE,QC,J4B 1K7,CA,185905,AJAX,A618,ON,L1Z 0B2,CA,30370465,SO,,20,3/11/2022
3/11/2022 9:16,342260 (BOL),Booked,36508,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245559,PLT 6,BOUCHERVILLE,QC,J4B 1K7,CA,185905,AJAX,A618,ON,L1Z 0B2,CA,30370464,SO,,18,3/11/2022
3/11/2022 10:54,342280 (BOL),Tendered,17420,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,186460,KITCHENER,A461,ON,N2C 2G7,CA,30370492,SO,,10,3/14/2022
3/11/2022 11:11,342284 (BOL),Tendered,34564,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185039,SYRACUSE,A467,NY,13209,US,60836108,SI,,15,3/15/2022
3/11/2022 11:28,342300 (BOL),Booked,23930,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245559,PLT 6,BOUCHERVILLE,QC,J4B 1K7,CA,185501,CAMBRIDGE,A595,ON,N3E 1A2,CA,30370531,SO,,16,3/11/2022
3/11/2022 11:29,342301 (BOL),Booked,41211,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245533,PLT 6,LETHBRIDGE,AB,T1H 6X9,CA,452608,EASTVALE,A1004,CA,91752,US,60837774,SI,,18,3/11/2022
3/7/2022 14:04,340430 (BOL),Booked,49756,3/15/2022 0:01,3/15/2022 23:59,3/16/2022 0:01,3/16/2022 23:59,331859,PLT 6,MONCTON,NB,E1H 3S5,CA,245635,DARTMOUTH,CA WH5,NS,B3B 0H4,CA,30369738,ST,,28,3/15/2022
3/7/2022 14:05,340431 (BOL),Booked,49281,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245517,PLT 6,DIEPPE,NB,E1A 9S5,CA,245635,DARTMOUTH,CA WH5,NS,B3B 0H4,CA,30369739,ST,,24,3/15/2022
3/14/2022 13:55,343286 (BOL),Booked,42240,3/15/2022 0:01,3/15/2022 23:59,3/15/2022 0:01,3/15/2022 23:59,245614,PLT 6,JAMESTOWN,ND,58401,US,245618,WAITE PARK,US WH7,MN,56387,US,60839651,ST,,20,3/23/2022
3/11/2022 13:39,342416 (BOL),Booked,42240,3/24/2022 0:01,3/24/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,464068,PLT 6,KIRKWOOD,NY,13795,US,185546,SWEDESBORO,A778,NJ,8085,US,60838471,SO,,20,3/14/2022
3/11/2022 13:40,342417 (BOL),Booked,42240,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,464068,PLT 6,KIRKWOOD,NY,13795,US,185546,SWEDESBORO,A778,NJ,8085,US,60838472,SO,,20,3/14/2022
3/11/2022 16:29,342562 (BOL),Booked,42240,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,464068,PLT 6,KIRKWOOD,NY,13795,US,185546,SWEDESBORO,A778,NJ,8085,US,60838468,SO,,20,3/14/2022
3/11/2022 16:22,342545 (BOL),Tendered,37050,3/16/2022 0:01,3/16/2022 23:59,3/16/2022 0:01,3/16/2022 23:59,245618,PLT 6,WAITE PARK,MN,56387,US,382325,BROOKLYN PARK,US WH6,MN,55428,US,60838614,ST,,20,3/14/2022
3/14/2022 10:09,343009 (BOL),Booked,42240,3/23/2022 0:01,3/23/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,464068,PLT 6,KIRKWOOD,NY,13795,US,185791,ATLANTA,A407,GA,30336,US,60836669,SO,,20,3/15/2022
3/14/2022 12:44,343229 (BOL),Booked,42240,3/28/2022 0:01,3/28/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,464068,PLT 6,KIRKWOOD,NY,13795,US,185692,PERTH AMBOY,A1156,NJ,8861,US,60839638,SO,,20,3/14/2022
3/10/2022 10:25,341885 (BOL),Booked,43815,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,412530,PLT 6,ROCHELLE,IL,61068,US,185791,ATLANTA,A407,GA,30336,US,60836820,SO,,23,3/22/2022
3/10/2022 19:31,342178 (BOL),Booked,43265,3/27/2022 0:01,3/27/2022 23:59,3/30/2022 0:01,3/30/2022 23:59,412530,PLT 6,ROCHELLE,IL,61068,US,186256,LAKELAND,A652,FL,33803,US,60836732,SO,,21,3/11/2022
3/13/2022 19:07,342879 (BOL),Booked,43265,3/28/2022 0:01,3/28/2022 23:59,3/30/2022 0:01,3/30/2022 23:59,412530,PLT 6,ROCHELLE,IL,61068,US,305019,LAGRANGE,A665,GA,30241,US,60838515,SO,,21,3/14/2022
3/13/2022 19:08,342880 (BOL),Booked,43265,3/30/2022 0:01,3/30/2022 23:59,4/1/2022 0:01,4/1/2022 23:59,412530,PLT 6,ROCHELLE,IL,61068,US,305019,LAGRANGE,A665,GA,30241,US,60838516,SO,,21,3/14/2022
3/11/2022 12:01,342323 (BOL),Booked,43302,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,443827,DENVER,A419,PA,17517,US,60830745,SI,,21,3/21/2022
3/11/2022 12:02,342324 (BOL),Tendered,41594,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185723,SYRACUSE,A486,NY,13209,US,60836719,SI,,20,3/21/2022
3/11/2022 12:03,342326 (BOL),Booked,42129,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185266,NORCROSS,A1147,GA,30071,US,60838426,SI,,22,3/11/2022
3/14/2022 10:09,343010 (BOL),Tendered,39088,3/30/2022 0:01,3/30/2022 23:59,3/30/2022 0:01,3/30/2022 23:59,364612,PLT 6,CHAMBERSBURG,PA,17201,US,185577,CHARLOTTE,A1048,NC,28269,US,60837082,SO,,16,3/15/2022
3/13/2022 18:04,342853 (BOL),Booked,43815,3/28/2022 0:01,3/28/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,418724,PLT 6,ATLANTA,GA,30336,US,185791,ATLANTA,A407,GA,30336,US,60839273,SO,,23,3/14/2022
3/11/2022 11:35,342304 (BOL),Booked,50369,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245517,DIEPPE,CA WH1,NB,E1A 9S5,CA,30370824,ST,,22,3/17/2022
3/11/2022 11:35,342305 (BOL),Booked,50369,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245517,DIEPPE,CA WH1,NB,E1A 9S5,CA,30370825,ST,,22,3/17/2022
3/11/2022 11:36,342306 (BOL),Booked,50369,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245517,DIEPPE,CA WH1,NB,E1A 9S5,CA,30370826,ST,,22,3/17/2022
3/11/2022 12:14,342342 (BOL),Booked,42994,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185443,SPRINGFIELD,A1019,MA,1105,US,60838434,SI,,20,3/19/2022
3/13/2022 15:24,342772 (BOL),Booked,51550,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371155,ST,,25,3/19/2022
3/13/2022 15:54,342784 (BOL),Booked,50367,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371177,ST,,22,3/19/2022
3/11/2022 12:22,342353 (BOL),Booked,43500,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245579,PLT 6,PLANT CITY,FL,33563,US,185287,HICKORY,A759,NC,28601,US,60838418,SO,,19,3/21/2022
3/11/2022 12:39,342364 (BOL),Booked,42419,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185443,SPRINGFIELD,A1019,MA,1105,US,60838436,SI,,23,3/19/2022
3/11/2022 12:39,342367 (BOL),Tendered,42382,3/25/2022 0:01,3/25/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245553,PLT 6,BRAMPTON,ON,L6T 5W2,CA,185219,HARRISBURG,A1054,PA,17110,US,60838448,SI,,20,3/13/2022
3/13/2022 15:54,342785 (BOL),Booked,50367,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371178,ST,,22,3/19/2022
3/13/2022 15:54,342786 (BOL),Booked,50367,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371179,ST,,22,3/19/2022
3/13/2022 15:54,342787 (BOL),Booked,50586,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371180,ST,,22,3/19/2022
3/11/2022 12:58,342379 (BOL),Tendered,43037,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245554,PLT 6,MONCTON,NB,E1A 3R1,CA,185325,PISCATAWAY,A457,NJ,8854,US,60836241,SI,,21,3/15/2022
3/13/2022 15:54,342788 (BOL),Booked,50695,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371181,ST,,22,3/19/2022
3/14/2022 9:29,342972 (BOL),Booked,50369,3/20/2022 0:01,3/20/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371303,ST,,22,3/20/2022
3/11/2022 13:08,342387 (BOL),Booked,43499,3/30/2022 0:01,3/30/2022 23:59,4/1/2022 0:01,4/1/2022 23:59,382325,PLT 6,BROOKLYN PARK,MN,55428,US,186610,LEBANON,A739,TN,37090,US,60838462,SO,,19,3/11/2022
3/14/2022 9:56,343002 (BOL),Booked,43555,3/21/2022 0:01,3/21/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371323,ST,,27,3/21/2022
3/15/2022 9:33,343544 (BOL),Booked,50369,3/21/2022 0:01,3/21/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371638,ST,,22,3/21/2022
3/15/2022 9:33,343545 (BOL),Booked,50369,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371639,ST,,22,3/22/2022
3/15/2022 9:34,343547 (BOL),Booked,50369,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371641,ST,,22,3/22/2022
3/15/2022 9:34,343548 (BOL),Booked,50369,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,184934,PLT 6,SUMMERSIDE,PE,C1N 4J9,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371642,ST,,22,3/22/2022
